DepositID,AccountNumber,DepositAmount,DepositType,BranchID,DepositTerm,InterestRate,MaturityDate
1867,68770286,230497,Recurring Deposit,7,24,6.3,2022-06-20
1868,87053633,794155,Recurring Deposit,1,36,7.33,
1869,93045325,758536,Fixed Deposit,6,24,4.78,
1870,63198173,883445,Savings Account,8,24,5.36,2020-07-28
1871,75019257,535347,Fixed Deposit,8,,3.77,2023-04-20
1872,12898255,541837,Fixed Deposit,3,6,6.15,2024-06-10
1873,85488864,996742,Fixed Deposit,9,36,7.17,
1874,10516367,152201,Current Account,1,,5.79,
1875,84255393,553093,Current Account,10,6,4.02,2020-06-02
1876,89898336,398289,Fixed Deposit,4,24,4.67,2023-04-09
1877,71375663,701472,Current Account,10,,6.99,2020-08-27
1878,51203973,209552,Current Account,2,24,2.78,2021-09-13
1879,76844525,707882,Current Account,5,24,4.95,2022-03-04
1880,44213454,911114,Current Account,5,,7.48,2023-02-23
1881,85047838,9117,Fixed Deposit,2,12,3.78,2023-05-30
1882,57237034,781371,Current Account,2,12,3.71,2022-08-08
1883,92920642,826781,Fixed Deposit,4,24,5.83,
1884,86635447,699722,Recurring Deposit,9,24,6.94,
1885,48148252,908885,Fixed Deposit,4,6,3.35,
1886,64442482,257085,Current Account,1,6,7.07,
1887,47017197,137448,Savings Account,4,6,5.04,
1888,20102295,394388,Fixed Deposit,2,12,6.26,
1889,78324734,826271,Current Account,1,12,5.7,2023-12-23
1890,35976666,502391,Recurring Deposit,9,6,3.9,2024-07-24
1891,91639621,596646,Recurring Deposit,8,12,6.22,2022-04-22
1892,77654908,691914,Current Account,10,24,6.18,
1893,50569855,434008,Fixed Deposit,9,24,4.01,2023-05-01
1894,25105475,165891,Current Account,1,6,3.73,
1895,65157243,178083,Fixed Deposit,9,12,4.1,2020-03-17
1896,72014406,204623,Fixed Deposit,7,36,7.04,
1897,42552076,430604,Current Account,2,24,6.59,2022-10-05
1898,48785602,107482,Savings Account,2,12,3.08,2024-05-20
1899,71516755,914938,Recurring Deposit,3,24,5.41,
1900,79657329,971846,Recurring Deposit,8,24,7.18,2023-08-23
1901,94545592,652132,Recurring Deposit,6,,5.26,2023-10-10
1902,56085359,412542,Savings Account,2,36,4.78,2022-04-16
1903,37683464,183422,Fixed Deposit,10,,4.52,2023-04-16
1904,63508312,227526,Recurring Deposit,7,6,4.23,
1905,88050960,202873,Recurring Deposit,9,36,4.95,2021-08-22
1906,81999061,706980,Savings Account,9,12,5.63,
1907,81567304,230127,Savings Account,6,36,5.6,2024-08-09
1908,24336847,463532,Savings Account,5,24,5.9,2022-01-20
1909,61112881,69698,Savings Account,10,,5.78,
1910,49321404,414228,Fixed Deposit,9,24,6.6,
1911,88420719,579406,Current Account,5,36,6.97,
1912,81632564,428147,Savings Account,5,36,2.84,
1913,13751973,9623,Savings Account,4,36,6.75,2020-01-12
1914,45597373,293672,Fixed Deposit,6,,5.37,2023-10-13
1915,48925256,846081,Current Account,8,24,3.72,
1916,52417781,549779,Recurring Deposit,9,,4.95,
1917,11325577,260842,Savings Account,8,6,2.76,
1918,91192063,743793,Savings Account,10,6,3.71,2021-04-23
1919,32369436,261587,Recurring Deposit,6,12,6.01,2021-09-17
1920,98970427,484869,Current Account,3,24,3.32,2023-05-12
1921,95900652,722270,Fixed Deposit,6,6,7.3,
1922,79091214,974786,Recurring Deposit,6,24,6.57,
1923,62948689,539823,Fixed Deposit,3,24,7.45,
1924,11330468,779636,Current Account,10,24,5.49,2021-01-05
1925,53844504,175517,Fixed Deposit,9,,4.05,2020-06-06
1926,32937991,936151,Fixed Deposit,1,,5.17,2024-08-14
1927,25873604,589512,Current Account,3,36,6.96,2020-07-03
1928,14214307,716224,Current Account,8,24,4.7,2021-03-13
1929,32015250,802883,Current Account,8,6,6.89,
1930,63481951,606992,Fixed Deposit,1,24,4.2,
1931,28728874,700255,Savings Account,5,6,7.09,
1932,71563112,899765,Current Account,2,24,6.19,2023-07-20
1933,15245835,837687,Savings Account,9,36,6.66,2020-09-16
1934,63245195,218636,Current Account,10,,2.91,
1935,63715916,330981,Savings Account,1,,5.01,2023-04-08
1936,48906764,618195,Current Account,6,36,3.8,2023-05-30
1937,84205887,571761,Fixed Deposit,3,24,5.2,2021-02-15
1938,90776162,985114,Fixed Deposit,2,36,6.85,2020-01-24
1939,18215004,995410,Current Account,1,,3.96,2020-11-03
1940,12426412,364429,Fixed Deposit,10,24,6.78,2023-07-24
1941,83063326,830257,Fixed Deposit,1,24,5.16,2022-09-29
1942,34043964,607757,Recurring Deposit,10,36,3.92,2023-01-12
1943,46313891,762121,Savings Account,2,36,2.69,
1944,81758338,142741,Savings Account,5,6,3.28,2022-09-17
1945,43911809,56145,Current Account,2,24,3.76,
1946,58126351,267554,Fixed Deposit,2,12,6.62,2023-10-28
1947,79804420,591029,Current Account,10,6,6.87,2024-04-22
1948,24008928,753289,Recurring Deposit,8,24,6.62,2023-06-16
1949,39721110,753394,Current Account,2,24,4.64,2022-05-13
1950,10073117,304933,Fixed Deposit,8,6,4.58,2022-10-23
1951,84662900,726514,Recurring Deposit,6,,4.41,2024-03-31
1952,82427103,133893,Savings Account,8,36,3.12,2024-06-12
1953,86924796,589527,Savings Account,10,12,5.55,2023-05-23
1954,84563921,309771,Current Account,3,12,4.23,
1955,35495179,944361,Savings Account,6,6,5.92,2022-09-28
1956,99352149,142106,Fixed Deposit,9,24,3.58,2022-10-15
1957,15522926,91526,Fixed Deposit,4,24,6.37,
1958,54275746,652865,Recurring Deposit,7,24,6.49,2023-01-18
1959,74755706,825274,Current Account,2,36,6.6,
1960,50952683,117848,Current Account,7,24,3.36,
1961,99490648,247318,Fixed Deposit,4,36,4.03,
1962,82592611,523368,Recurring Deposit,8,6,4.57,2024-03-13
1963,83962723,392706,Current Account,3,36,3.74,
1964,41804392,433135,Current Account,4,24,2.67,
1965,93061227,722961,Current Account,4,6,4.03,
1966,89860137,973017,Savings Account,1,36,5.86,
1967,73582537,706691,Recurring Deposit,3,,4.11,2022-12-29
1968,45153165,479938,Recurring Deposit,2,12,6.78,2020-11-06
1969,24225241,196985,Savings Account,1,24,3.3,
1970,84266992,546844,Recurring Deposit,9,24,3.58,
1971,56658509,77233,Current Account,2,6,3.94,2021-06-18
1972,65833774,113510,Current Account,7,12,6.82,
1973,41750868,199856,Recurring Deposit,7,12,6.94,2022-03-02
1974,11955403,757923,Recurring Deposit,4,12,3.9,2024-01-01
1975,30049084,302676,Current Account,9,24,7.44,2023-08-31
1976,70005818,218753,Savings Account,2,,5,
1977,59735453,861412,Savings Account,2,36,6.39,
1978,11707969,847131,Recurring Deposit,2,6,4.02,2022-05-03
1979,16340888,839462,Current Account,5,36,4.29,
1980,10084808,752055,Recurring Deposit,10,36,6.46,2020-01-18
1981,38568789,933399,Fixed Deposit,1,24,5.92,
1982,16163850,734010,Recurring Deposit,1,36,3.97,2020-01-22
1983,56293495,489849,Recurring Deposit,8,,4.48,2020-06-11
1984,62395558,284339,Recurring Deposit,5,12,5.39,
1985,64129615,601865,Recurring Deposit,2,6,6.62,2023-04-15
1986,23666386,175354,Recurring Deposit,10,6,7.35,
1987,89480231,906545,Recurring Deposit,3,12,6.25,
1988,90052851,382562,Savings Account,1,36,2.87,
1989,57766876,562785,Recurring Deposit,8,6,4.75,
1990,96577053,987640,Current Account,10,12,2.79,2024-06-15
1991,37287237,28119,Recurring Deposit,9,36,4.96,
1992,12320274,267082,Savings Account,10,6,4.07,2023-10-18
1993,57974300,852670,Savings Account,8,,4.27,2022-11-14
1994,61996292,740694,Recurring Deposit,1,24,3.22,2024-06-06
1995,49296782,202628,Recurring Deposit,4,36,6.17,2023-07-13
1996,23031387,518939,Savings Account,2,12,6.29,
1997,84887875,901734,Fixed Deposit,7,6,6.28,2024-07-07
1998,45038777,887544,Current Account,3,6,7.2,
1999,85877745,299673,Recurring Deposit,10,12,3.89,2021-02-16
2000,35713686,496013,Fixed Deposit,10,36,5.46,
2001,68824263,453690,Fixed Deposit,7,12,5.48,2022-06-23
2002,82660418,951433,Fixed Deposit,3,24,4.92,
2003,99250285,619742,Current Account,6,36,4.89,
2004,49485474,780816,Current Account,7,36,3.07,2020-06-27
2005,67981146,40205,Fixed Deposit,10,36,7.04,
2006,70240339,262212,Recurring Deposit,2,24,2.79,2023-01-15
2007,86434610,679097,Current Account,7,6,6.44,
2008,16950641,688069,Savings Account,5,6,3.28,2020-08-09
2009,77465025,589168,Savings Account,9,,4.86,
2010,74404694,595892,Savings Account,2,12,5.56,2023-07-12
2011,12618007,311273,Recurring Deposit,1,,7.43,2023-04-03
2012,97728424,617611,Savings Account,6,36,6.66,
2013,25879991,569736,Savings Account,6,36,3.91,2023-01-01
2014,81245386,985755,Recurring Deposit,8,12,2.69,2022-03-04
2015,73364738,174963,Current Account,6,24,7.34,2022-10-07
2016,31742665,702894,Current Account,4,12,4.03,
2017,65625918,730139,Savings Account,5,6,5.35,
2018,96266975,253331,Savings Account,10,24,3.03,2020-11-26
2019,14686812,29852,Savings Account,9,,3.99,2021-04-23
2020,14191620,474011,Current Account,1,24,4.19,2021-06-28
2021,25166412,670571,Recurring Deposit,6,12,6.04,
2022,94694525,975162,Current Account,2,36,5.93,
2023,37386444,135170,Current Account,1,6,6.01,2022-03-08
2024,67408518,587340,Current Account,6,,5.9,
2025,59977478,207772,Savings Account,3,36,6.52,2022-07-28
2026,26492036,175424,Current Account,7,,3.74,2022-03-18
2027,16389494,267010,Current Account,7,12,4.8,
2028,40994389,898284,Recurring Deposit,2,24,7.3,2020-08-01
2029,46424452,605497,Recurring Deposit,1,,5.35,
2030,49678304,856474,Fixed Deposit,8,,7.03,
2031,50670131,510370,Recurring Deposit,9,6,7.18,
2032,43831592,587679,Savings Account,10,36,6.25,2024-05-10
2033,27653215,738778,Recurring Deposit,5,12,2.69,2024-01-07
2034,90725652,967847,Savings Account,8,36,6.96,2022-07-08
2035,89900619,944430,Current Account,10,,3.23,
2036,15807045,135223,Fixed Deposit,3,12,3.79,
2037,62800537,376512,Current Account,7,6,2.95,
2038,74954396,891733,Fixed Deposit,6,12,4.26,
2039,46810385,482893,Fixed Deposit,5,24,6.7,2020-01-16
2040,99290377,635207,Fixed Deposit,7,24,6.03,2021-03-22
2041,56029177,665119,Recurring Deposit,1,24,3.06,
2042,66631756,78262,Savings Account,4,24,3.28,2021-09-18
2043,84977524,156535,Fixed Deposit,1,6,7.22,2021-09-18
2044,63803762,285944,Fixed Deposit,1,24,6.36,2024-07-02
2045,60227662,315560,Current Account,1,6,2.99,2023-06-17
2046,32123737,604877,Savings Account,7,36,3.34,
2047,50383896,186103,Current Account,6,,5.47,
2048,15183403,105573,Recurring Deposit,3,12,5.76,2024-07-18
2049,60711458,483546,Savings Account,9,12,4.11,2023-08-15
2050,29027158,721689,Recurring Deposit,6,6,4.24,
2051,26917610,822035,Fixed Deposit,3,12,4.81,
2052,25680543,844272,Recurring Deposit,3,12,3.95,2020-02-22
2053,53433833,531188,Recurring Deposit,10,24,4.85,
2054,56196801,622406,Current Account,4,12,7.02,2024-05-11
2055,92044858,486939,Recurring Deposit,4,,3.85,
2056,90175835,34538,Fixed Deposit,7,36,6.11,
2057,68544156,950507,Fixed Deposit,3,36,3.07,
2058,74114036,222288,Fixed Deposit,5,36,3.47,
2059,28378033,66337,Fixed Deposit,2,36,5.99,
2060,52335811,155122,Savings Account,9,24,2.67,
2061,67105644,204243,Current Account,2,24,4.24,
2062,33925710,516332,Savings Account,8,,4.41,2021-12-26
2063,34727844,539016,Recurring Deposit,1,,4.09,
2064,34266570,878863,Recurring Deposit,6,24,2.9,
2065,26761671,452804,Fixed Deposit,7,,4.26,2022-09-15
2066,91737041,847806,Current Account,5,,2.89,2023-12-31
2067,11062252,420091,Fixed Deposit,10,12,2.55,
2068,54531458,221825,Fixed Deposit,3,6,3.63,
2069,41663551,727401,Current Account,6,,6.38,2020-05-10
2070,38917860,270897,Savings Account,2,12,3.79,2020-07-16
2071,95255405,323269,Fixed Deposit,10,,4.67,
2072,96908165,434108,Fixed Deposit,9,6,4.1,2023-11-07
2073,98571153,93861,Recurring Deposit,7,24,5.17,
2074,49580165,829283,Fixed Deposit,6,6,7.15,
2075,68999002,115644,Current Account,9,36,6.33,
2076,13945942,927093,Fixed Deposit,5,36,7.15,
2077,44711361,680458,Savings Account,5,36,4.94,2020-03-02
2078,76961753,215934,Fixed Deposit,5,24,6.23,
2079,51245534,743923,Fixed Deposit,8,12,7.44,
2080,74478238,437381,Savings Account,7,,3.19,2022-01-31
2081,62183535,864004,Current Account,5,,6.62,
2082,50745011,221822,Fixed Deposit,9,12,5.11,
2083,82636467,316997,Recurring Deposit,7,24,4.98,
2084,48731706,918264,Current Account,10,24,3.56,2023-06-22
2085,53712070,3612,Savings Account,1,24,6.92,
2086,59978040,943326,Recurring Deposit,10,,6.62,2021-08-25
2087,90166601,677251,Fixed Deposit,10,12,7.32,2020-05-21
2088,39908720,446990,Fixed Deposit,2,24,4.2,
2089,90635631,636422,Fixed Deposit,3,12,4.41,2022-07-15
2090,68662999,526776,Fixed Deposit,2,,2.77,2022-04-11
2091,53789552,130530,Fixed Deposit,8,24,3.32,2021-04-23
2092,32913980,705769,Fixed Deposit,9,36,5.28,
2093,22937099,118419,Current Account,5,,5.45,
2094,41106335,921048,Fixed Deposit,5,24,5.04,
2095,81722941,554119,Current Account,6,12,4.13,2021-10-21
2096,40229076,97465,Current Account,4,6,6.86,
2097,51948384,539524,Recurring Deposit,7,24,3.11,
2098,10819619,429971,Savings Account,7,36,2.84,
2099,75645744,155241,Savings Account,2,12,4.36,2024-05-11
2100,20983796,633350,Recurring Deposit,3,,3.02,2023-07-01
2101,28411972,589931,Current Account,1,36,5.45,
2102,48583551,283909,Current Account,9,,6.2,
2103,54696776,478060,Recurring Deposit,5,6,5.11,2020-07-07
2104,56667256,645545,Savings Account,2,,4.96,2021-06-22
2105,39281122,547077,Recurring Deposit,10,6,7.08,2020-05-20
2106,23640196,999546,Fixed Deposit,10,,3.56,
2107,32310226,412092,Fixed Deposit,6,24,3.65,
2108,89984645,783218,Fixed Deposit,8,36,6.72,2022-10-30
2109,17564055,12088,Fixed Deposit,9,6,5.04,2020-05-30
2110,10446180,818603,Current Account,4,24,2.8,
2111,43438582,799865,Savings Account,8,,6.83,
2112,62933653,807415,Savings Account,7,12,6.69,2024-08-06
2113,27143066,820213,Current Account,8,6,4.17,2024-07-19
2114,98370567,704152,Current Account,9,12,6.52,2021-11-24
2115,34808116,672653,Current Account,3,,3.78,
2116,22268114,490766,Fixed Deposit,6,36,4.1,2020-04-04
2117,19125390,570502,Current Account,5,36,4.92,2022-05-13
2118,73391224,208441,Recurring Deposit,9,36,7.12,
2119,41786590,955096,Fixed Deposit,10,36,4.83,2020-08-02
2120,95911762,901206,Savings Account,8,36,6.5,2021-10-22
2121,29218151,239892,Current Account,6,6,6.18,2022-04-16
2122,95001070,742593,Fixed Deposit,5,6,4.04,2020-02-07
2123,72185010,276105,Current Account,9,36,6.29,2023-09-08
2124,76391266,493043,Recurring Deposit,5,24,3.7,2020-07-24
2125,31079288,814144,Fixed Deposit,4,24,4.22,
2126,67122888,744995,Current Account,2,12,6.36,2024-01-17
2127,46332731,345810,Current Account,4,36,5.16,
2128,81950326,177788,Fixed Deposit,3,36,5.41,
2129,96239997,802342,Fixed Deposit,3,6,5.47,2024-02-15
2130,83226213,515859,Current Account,7,36,3.44,
2131,43068667,480880,Recurring Deposit,10,36,7.02,
2132,92877501,618215,Recurring Deposit,3,24,5.26,
2133,56507120,265968,Fixed Deposit,3,6,5.66,2024-02-21
2134,84582785,60835,Recurring Deposit,1,36,5.44,2021-02-23
2135,53081879,148800,Fixed Deposit,1,6,4.16,
2136,53114614,472232,Fixed Deposit,7,12,3.6,
2137,84375928,758764,Savings Account,5,36,5.35,
2138,53583719,278918,Savings Account,4,,2.81,2022-04-27
2139,32947096,419200,Recurring Deposit,7,36,3.75,2022-11-11
2140,34285978,447654,Savings Account,1,6,7.11,2021-04-19
2141,88444347,944243,Recurring Deposit,2,,4.94,2024-09-21
2142,99737085,403651,Savings Account,7,24,3.51,2022-04-14
2143,50973161,951269,Fixed Deposit,4,12,7.16,2020-12-06
2144,32858779,507688,Fixed Deposit,4,,3.74,
2145,56476289,885227,Current Account,6,36,4.6,
2146,28782845,836428,Savings Account,9,,6.17,
2147,51960195,100831,Fixed Deposit,9,12,4.59,
2148,23610100,688486,Current Account,1,6,2.59,2021-10-13
2149,64503164,72448,Current Account,1,6,5.55,
2150,25523106,107808,Savings Account,7,,7.12,2023-01-31
2151,77425226,355812,Current Account,5,36,5.58,
2152,53982040,774698,Savings Account,3,6,4.98,
2153,75666498,113158,Current Account,7,12,2.81,2023-04-24
2154,59424791,6917,Savings Account,7,36,6.13,2022-04-19
2155,92536894,332476,Fixed Deposit,5,24,3.38,
2156,21278771,953042,Fixed Deposit,3,,5.85,2024-06-24
2157,70213653,901014,Current Account,4,,5.32,
2158,18933547,230439,Current Account,7,6,7.01,
2159,17346961,100137,Savings Account,2,36,6.91,
2160,55095578,49466,Fixed Deposit,3,12,6.79,
2161,17009579,287800,Savings Account,6,24,4.62,
2162,81013661,57921,Fixed Deposit,6,24,4.93,
2163,95460732,129312,Savings Account,1,12,5.76,2020-02-10
2164,16330192,184013,Savings Account,7,12,4.26,
2165,58757651,233013,Recurring Deposit,2,24,4.35,2022-07-17
2166,51408024,705215,Current Account,2,6,5.79,
2167,90434851,314344,Fixed Deposit,10,12,2.88,
2168,22448176,310281,Fixed Deposit,8,24,4.27,2022-09-14
2169,44671976,993575,Fixed Deposit,4,24,3.39,2020-05-11
2170,70161332,995793,Current Account,7,,2.73,2023-12-12
2171,70949346,609704,Recurring Deposit,1,12,3.91,2021-09-27
2172,51239244,372753,Recurring Deposit,7,6,2.8,
2173,46137452,610078,Current Account,7,,2.86,2023-01-04
2174,73299218,79046,Recurring Deposit,10,,5.02,
2175,40913171,789442,Savings Account,7,,3.8,
2176,59139993,357813,Current Account,5,,6.78,
2177,95715276,212178,Fixed Deposit,10,6,6.41,2023-03-19
2178,38833181,28277,Savings Account,8,12,2.56,2024-03-09
2179,57864995,755251,Savings Account,3,12,6.94,2022-07-18
2180,28944305,963363,Fixed Deposit,6,36,5.5,2024-05-01
2181,49938244,278065,Savings Account,10,12,6.21,
2182,68835737,357711,Fixed Deposit,6,12,3.4,2020-02-13
2183,80991030,628141,Current Account,2,24,3.33,
2184,49701147,307795,Fixed Deposit,8,24,6.36,2022-09-27
2185,25050502,419486,Fixed Deposit,8,24,3.92,2024-03-28
2186,71907135,698214,Current Account,8,,5.11,2021-11-23
2187,25982981,908007,Current Account,7,12,3.98,2022-02-19
2188,57836153,780524,Fixed Deposit,7,6,4.6,
2189,87924257,319537,Fixed Deposit,4,12,5.91,2020-02-28
2190,50302933,768578,Savings Account,6,24,5.77,2022-11-12
2191,86648532,511042,Savings Account,4,24,5.88,
2192,71667990,432624,Recurring Deposit,8,12,6.47,2024-08-31
2193,36768222,743220,Current Account,6,,6.09,
2194,44890901,870399,Savings Account,2,24,4.82,
2195,48840591,415327,Fixed Deposit,2,36,3.89,2020-05-20
2196,90937930,605729,Current Account,10,,5.84,2021-03-12
2197,37269624,523766,Fixed Deposit,8,36,6.46,
2198,14918680,154329,Current Account,8,6,2.68,2023-09-04
2199,54744169,288978,Savings Account,9,24,2.99,
2200,41053688,495973,Fixed Deposit,8,36,5.93,
2201,75542595,31769,Savings Account,2,,6.32,
2202,78524204,372657,Current Account,6,24,7.25,2020-01-04
2203,81714625,681277,Recurring Deposit,10,6,3.84,
2204,14064806,419291,Recurring Deposit,5,36,3.62,
2205,39829291,618552,Savings Account,8,24,4.8,
2206,36204095,185220,Recurring Deposit,2,24,3.98,
2207,26751951,86193,Current Account,8,36,6.79,
2208,81115416,79699,Fixed Deposit,2,,3.23,2021-06-07
2209,39229029,941868,Savings Account,3,,5.01,
2210,66543954,881914,Fixed Deposit,5,6,2.91,2022-02-18
2211,21159651,137149,Recurring Deposit,8,12,3.51,
2212,19213734,208722,Fixed Deposit,9,24,2.57,2022-04-19
2213,36983030,800048,Recurring Deposit,7,36,4.26,
2214,42164731,454646,Current Account,8,6,4.28,2021-04-02
2215,96477790,270255,Fixed Deposit,6,12,3.84,2020-05-17
2216,79949667,265549,Savings Account,6,6,4.51,2021-12-25
2217,90648127,712983,Recurring Deposit,4,36,7.3,
2218,34457130,617726,Recurring Deposit,4,6,6.57,
2219,67327614,189320,Recurring Deposit,8,6,4.06,2020-10-06
2220,15024382,748822,Recurring Deposit,3,24,6.84,2023-01-04
2221,78850990,128728,Recurring Deposit,2,,6.51,2024-07-06
2222,73677489,801449,Recurring Deposit,6,24,6.37,
2223,77917874,208339,Fixed Deposit,6,6,6.36,2021-03-10
2224,81799490,669391,Recurring Deposit,2,24,4.24,
2225,33499185,797450,Savings Account,1,6,3.67,
2226,84734631,120431,Recurring Deposit,4,6,3.93,
2227,19169403,261450,Current Account,9,12,3.93,
2228,57328710,938686,Current Account,3,12,4.83,2022-10-28
2229,33365734,249098,Savings Account,7,12,7.08,
2230,74413640,302150,Fixed Deposit,10,12,6.2,
