AccountID,AccountNumber,OpenDate,AccountType,BranchID,AccountBalance,Status
133,33136216,2022-06-06,Savings Account,1,17297,Active
2777,33137974,2020-06-23,Recurring Deposit,1,295405,Active
4540,33143904,2020-11-13,Fixed Deposit,2,758435,Active
4358,33167793,2021-08-23,Fixed Deposit,8,638122,Active
1401,33174501,2023-09-13,Savings Account,1,924010,Closed
3793,33187229,2021-02-13,Fixed Deposit,3,119666,Closed
3238,33205311,2020-05-26,Current Account,10,921826,Closed
1565,33205676,2023-08-22,Recurring Deposit,7,131528,Closed
4582,33213842,2024-09-09,Current Account,7,456731,Active
1274,33225244,2020-03-30,Current Account,9,871157,Closed
2632,33237546,2021-08-24,Savings Account,3,636393,Active
4102,33261698,2022-10-05,Savings Account,1,582118,Active
1069,33264910,2023-06-21,Savings Account,10,234368,Closed
4096,33267008,2023-09-01,Current Account,3,474901,Closed
4472,33281964,2023-06-01,Current Account,4,793184,Active
1267,33294933,2023-08-07,Recurring Deposit,2,185125,Active
2631,33313673,2024-07-01,Current Account,9,574003,Closed
4919,33334187,2020-11-03,Current Account,3,902396,Active
2229,33365734,2021-12-23,Savings Account,7,425699,Active
778,33391451,2022-03-30,Recurring Deposit,8,529155,Closed
623,33395000,2023-11-19,Recurring Deposit,10,878219,Active
4600,33405032,2023-12-04,Fixed Deposit,3,785695,Closed
754,33422977,2022-02-22,Current Account,4,342050,Active
4390,33488519,2020-04-19,Savings Account,9,992731,Active
2225,33499185,2023-06-05,Savings Account,1,366545,Closed
4970,33519007,2020-08-16,Savings Account,3,814741,Closed
3902,33547318,2023-05-31,Recurring Deposit,9,854437,Closed
1402,33555599,2024-02-12,Fixed Deposit,1,860822,Active
3936,33584929,2024-10-21,Savings Account,5,362018,Closed
3256,33592931,2021-09-01,Fixed Deposit,4,788044,Active
595,33623696,2023-04-08,Savings Account,6,290204,Active
3901,33630872,2021-02-22,Current Account,7,766165,Active
1420,33642126,2022-05-01,Current Account,10,895657,Closed
504,33651605,2022-03-25,Current Account,4,991698,Active
3845,33671297,2022-07-13,Current Account,10,209540,Active
3224,33714848,2024-07-17,Fixed Deposit,5,6279,Active
1562,33727039,2020-12-22,Fixed Deposit,5,776168,Active
1741,33760984,2021-06-06,Current Account,1,528662,Closed
415,33767704,2024-08-05,Fixed Deposit,1,924851,Active
2561,33768506,2021-11-25,Recurring Deposit,4,975818,Closed
1723,33798199,2023-01-10,Recurring Deposit,1,822120,Closed
4780,33798326,2023-12-26,Recurring Deposit,3,672541,Active
2765,33817750,2023-01-28,Recurring Deposit,7,174135,Active
148,33841398,2023-10-02,Savings Account,10,368165,Closed
4431,33841976,2023-12-30,Recurring Deposit,9,446447,Active
1599,33845304,2020-05-24,Savings Account,10,821991,Active
3283,33851074,2020-10-01,Current Account,2,121770,Closed
560,33915102,2022-01-13,Recurring Deposit,9,740789,Active
1817,33916938,2020-08-04,Recurring Deposit,7,29855,Active
1395,33917974,2023-05-18,Savings Account,7,622750,Active
2062,33925710,2020-05-19,Savings Account,8,29940,Closed
709,33976414,2023-08-02,Fixed Deposit,4,914368,Closed
4990,33977018,2021-03-10,Recurring Deposit,4,575998,Closed
4505,33981636,2024-10-25,Savings Account,3,374997,Active
3421,33994116,2020-12-05,Fixed Deposit,7,363145,Active
1630,34031104,2020-12-16,Savings Account,6,889686,Closed
1942,34043964,2024-03-17,Recurring Deposit,10,306708,Active
2349,34045121,2023-01-28,Fixed Deposit,7,874768,Closed
3943,34047950,2024-04-19,Current Account,3,60145,Active
51,34049258,2023-05-03,Fixed Deposit,8,45502,Active
979,34058025,2024-02-09,Fixed Deposit,5,968876,Closed
1696,34086771,2024-07-24,Savings Account,8,931190,Active
4832,34109829,2022-01-27,Current Account,5,628139,Active
1338,34142912,2024-01-04,Recurring Deposit,9,752090,Closed
1530,34143808,2023-11-20,Savings Account,3,314723,Closed
4520,34167344,2021-03-27,Recurring Deposit,5,809666,Active
4021,34183667,2020-06-06,Recurring Deposit,5,152569,Closed
3946,34183731,2022-12-03,Current Account,10,754719,Closed
3899,34194407,2021-04-21,Savings Account,9,80361,Closed
4378,34196785,2022-12-13,Recurring Deposit,8,793550,Active
1624,34198463,2020-11-13,Current Account,10,422087,Closed
2910,34198721,2023-03-31,Savings Account,8,323723,Closed
4287,34203842,2023-10-15,Current Account,5,987369,Active
2064,34266570,2023-11-23,Recurring Deposit,6,423809,Closed
4198,34268104,2021-02-14,Current Account,7,43553,Active
3892,34283701,2020-02-02,Savings Account,4,452893,Closed
75,34284355,2021-10-14,Fixed Deposit,10,574380,Closed
2140,34285978,2023-06-24,Savings Account,1,213646,Active
3788,34302521,2022-10-09,Current Account,2,446782,Active
2897,34304645,2024-01-17,Fixed Deposit,1,158549,Active
1220,34316766,2024-06-14,Savings Account,5,921318,Closed
2242,34365789,2023-10-25,Fixed Deposit,1,317576,Closed
452,34372953,2024-07-06,Savings Account,10,693769,Closed
1465,34381903,2022-01-26,Savings Account,1,27880,Closed
892,34385885,2021-12-24,Current Account,7,405425,Closed
2547,34388806,2020-09-27,Current Account,2,46379,Active
440,34390563,2021-10-30,Savings Account,9,594113,Active
3438,34393379,2020-12-21,Recurring Deposit,9,506837,Closed
1411,34399159,2020-01-04,Savings Account,1,31317,Closed
3575,34435837,2024-01-07,Current Account,1,225742,Closed
2218,34457130,2023-08-05,Recurring Deposit,4,293356,Closed
2389,34457853,2023-02-20,Current Account,5,82208,Active
4185,34461495,2023-11-25,Recurring Deposit,4,625131,Closed
2915,34512392,2022-02-28,Recurring Deposit,3,206270,Closed
4542,34528574,2023-01-21,Savings Account,3,32280,Closed
1321,34545299,2021-04-18,Fixed Deposit,1,621970,Closed
671,34546409,2022-12-22,Recurring Deposit,1,23052,Closed
1633,34564761,2023-08-02,Savings Account,7,407949,Active
4708,34566728,2024-06-19,Savings Account,3,155788,Active
714,34567276,2020-12-21,Savings Account,3,518883,Active
1162,34576822,2022-04-17,Current Account,9,707157,Closed
3321,34598469,2021-10-26,Savings Account,7,266330,Closed
2764,34606437,2020-05-28,Fixed Deposit,7,196854,Closed
4364,34608959,2020-02-25,Current Account,5,895094,Closed
4709,34616876,2023-10-29,Fixed Deposit,5,982145,Active
3982,34634296,2023-12-30,Fixed Deposit,8,332201,Active
4359,34637932,2023-11-24,Current Account,2,666207,Closed
1151,34637969,2021-09-04,Recurring Deposit,1,628262,Closed
2888,34651384,2024-04-15,Savings Account,9,337815,Active
4936,34676025,2020-12-11,Savings Account,1,808538,Active
4982,34680012,2023-07-25,Fixed Deposit,5,953196,Active
2238,34689953,2023-08-03,Recurring Deposit,7,761732,Active
708,34713836,2022-01-25,Savings Account,5,3592,Active
2063,34727844,2022-03-14,Recurring Deposit,1,977340,Closed
3953,34747698,2021-10-17,Recurring Deposit,3,345019,Closed
3979,34796678,2020-08-05,Current Account,9,557210,Closed
2115,34808116,2022-11-18,Current Account,3,601578,Active
807,34811860,2020-06-26,Fixed Deposit,3,36106,Closed
1477,34828471,2023-03-12,Fixed Deposit,10,232266,Closed
4412,34845251,2021-10-05,Recurring Deposit,8,573983,Active
429,34879238,2023-02-25,Savings Account,6,22752,Active
855,34880515,2020-03-17,Current Account,10,987595,Closed
2771,34900364,2022-01-13,Fixed Deposit,10,610789,Closed
2861,34915893,2022-10-01,Recurring Deposit,10,716859,Active
3780,34925895,2021-02-08,Fixed Deposit,7,496438,Active
3801,34955973,2024-03-24,Savings Account,4,215755,Closed
2530,34956094,2022-08-26,Fixed Deposit,9,127964,Closed
38,34973630,2021-11-21,Current Account,9,918593,Closed
4082,34987417,2021-05-05,Current Account,2,92524,Active
3595,34994420,2022-07-31,Savings Account,10,809752,Active
2701,35003381,2022-10-23,Current Account,9,347225,Active
1360,35005684,2021-11-30,Fixed Deposit,2,219634,Active
564,35005914,2022-05-27,Current Account,9,273249,Closed
959,35027777,2022-09-29,Current Account,7,280527,Closed
599,35029865,2022-03-03,Recurring Deposit,3,601893,Closed
3447,35030010,2021-08-06,Current Account,7,942929,Active
58,35036788,2022-07-07,Current Account,2,647701,Active
360,35052945,2020-03-16,Savings Account,1,174511,Active
4769,35074424,2022-02-22,Recurring Deposit,6,883129,Active
1766,35076564,2021-10-05,Savings Account,1,267677,Active
3944,35122935,2021-05-16,Current Account,6,164485,Closed
647,35157442,2021-03-30,Current Account,4,924834,Active
3029,35164704,2021-07-06,Fixed Deposit,8,712167,Active
2365,35170042,2023-06-02,Recurring Deposit,9,866227,Active
1356,35182800,2022-07-18,Recurring Deposit,9,54047,Closed
2262,35231795,2024-05-01,Recurring Deposit,1,730321,Closed
534,35273235,2021-09-10,Savings Account,8,954768,Active
1201,35276371,2021-03-17,Savings Account,8,642531,Active
886,35283412,2020-10-21,Current Account,9,159284,Closed
1689,35307028,2022-05-22,Savings Account,9,531608,Closed
297,35308700,2023-08-16,Savings Account,4,573654,Active
4375,35327280,2023-02-27,Recurring Deposit,3,312735,Active
4539,35338379,2023-11-04,Current Account,9,957590,Closed
2587,35354987,2021-01-06,Fixed Deposit,8,968139,Closed
76,35373207,2024-01-15,Recurring Deposit,9,116508,Closed
3135,35382259,2024-07-07,Savings Account,2,191082,Active
1136,35387628,2020-03-14,Savings Account,2,215100,Active
1460,35429761,2024-08-10,Recurring Deposit,7,974392,Closed
2841,35435139,2020-09-09,Savings Account,5,763678,Closed
309,35470866,2020-01-19,Recurring Deposit,8,928393,Closed
4838,35481359,2023-06-09,Current Account,1,776475,Closed
1752,35484177,2021-11-08,Recurring Deposit,1,154686,Closed
1955,35495179,2020-10-16,Savings Account,6,111981,Closed
619,35515341,2024-10-19,Recurring Deposit,7,487154,Closed
1118,35543591,2024-06-17,Recurring Deposit,6,547985,Closed
1152,35567631,2022-05-21,Current Account,10,47326,Closed
4240,35642547,2022-02-27,Current Account,4,747930,Active
2000,35713686,2023-08-12,Fixed Deposit,10,268552,Closed
4777,35723881,2020-03-19,Recurring Deposit,4,407924,Closed
3869,35749946,2022-05-06,Recurring Deposit,1,772855,Closed
4328,35783955,2022-12-30,Fixed Deposit,4,633967,Active
1427,35817805,2023-03-18,Fixed Deposit,2,445372,Active
2785,35826028,2024-09-25,Current Account,10,118222,Closed
4099,35827317,2023-12-15,Recurring Deposit,3,719904,Active
3200,35857500,2021-04-29,Savings Account,7,970548,Closed
1078,35865956,2022-08-02,Current Account,2,73013,Closed
4133,35870212,2021-03-22,Savings Account,1,649541,Active
2696,35904207,2020-03-13,Savings Account,8,614311,Active
1632,35945352,2024-07-10,Fixed Deposit,1,918530,Closed
1686,35956606,2021-02-02,Current Account,6,156943,Closed
1890,35976666,2020-02-04,Recurring Deposit,9,825285,Closed
4131,35990060,2023-05-29,Recurring Deposit,10,956957,Active
199,36033313,2021-02-24,Current Account,7,181852,Active
515,36037642,2024-02-11,Fixed Deposit,4,452778,Active
3969,36040674,2022-01-10,Savings Account,6,575782,Active
3591,36058996,2024-08-13,Savings Account,9,883314,Closed
4411,36065795,2023-06-03,Savings Account,6,181486,Closed
1546,36109610,2023-02-27,Fixed Deposit,4,77259,Closed
4972,36121230,2022-03-30,Savings Account,7,532399,Closed
568,36154680,2021-03-17,Current Account,6,641627,Active
1158,36159411,2021-12-07,Fixed Deposit,1,226278,Closed
535,36169665,2021-05-11,Savings Account,1,806745,Closed
2443,36193780,2021-02-02,Fixed Deposit,3,668600,Active
2206,36204095,2022-12-24,Recurring Deposit,2,245754,Active
1428,36212551,2024-06-05,Recurring Deposit,9,823321,Closed
462,36227933,2020-07-30,Recurring Deposit,5,42813,Active
1431,36239836,2024-03-15,Recurring Deposit,2,769869,Closed
3402,36248260,2023-05-11,Savings Account,3,406178,Closed
3443,36316515,2020-08-02,Recurring Deposit,9,771703,Closed
177,36344669,2024-01-21,Current Account,4,437420,Active
2233,36346840,2021-04-12,Fixed Deposit,7,617949,Closed
294,36353271,2023-10-03,Recurring Deposit,2,697814,Active
4560,36356418,2024-08-11,Current Account,9,396101,Closed
2652,36379956,2020-05-24,Recurring Deposit,9,85319,Closed
2815,36386383,2022-12-01,Recurring Deposit,7,31147,Active
4503,36390882,2020-11-26,Fixed Deposit,8,123781,Closed
1682,36401764,2020-09-11,Recurring Deposit,3,547640,Closed
210,36446456,2024-05-24,Fixed Deposit,8,273784,Active
1245,36476938,2021-11-14,Savings Account,5,895623,Closed
3008,36491961,2024-10-13,Recurring Deposit,2,260499,Active
3637,36524771,2022-07-08,Current Account,7,720742,Active
4583,36556319,2022-05-25,Savings Account,9,101246,Active
3565,36570477,2020-07-07,Savings Account,6,291209,Closed
4173,36586910,2023-08-07,Fixed Deposit,8,184778,Active
587,36590626,2021-04-16,Savings Account,3,236308,Closed
4484,36605629,2020-02-10,Current Account,9,703776,Closed
4299,36611921,2020-05-17,Savings Account,8,170133,Closed
3977,36613296,2024-08-21,Fixed Deposit,2,815324,Active
585,36636781,2021-09-20,Recurring Deposit,2,791541,Active
1224,36705345,2024-06-30,Fixed Deposit,9,906067,Active
1667,36731136,2020-12-18,Fixed Deposit,1,988305,Active
951,36733466,2021-02-25,Savings Account,10,806261,Closed
3035,36749842,2022-04-25,Recurring Deposit,4,257954,Active
396,36758764,2020-03-25,Savings Account,3,272373,Closed
2193,36768222,2023-09-26,Current Account,6,988503,Active
4887,36805045,2022-09-19,Current Account,5,816472,Closed
4473,36828136,2023-11-24,Savings Account,8,379126,Closed
654,36830566,2022-07-06,Fixed Deposit,3,922339,Closed
3858,36845531,2023-07-13,Current Account,5,574599,Closed
4496,36850207,2022-08-30,Recurring Deposit,1,861412,Active
682,36884363,2022-06-12,Recurring Deposit,4,754363,Active
3257,36911168,2020-02-04,Recurring Deposit,1,536423,Closed
4428,36949872,2022-10-26,Current Account,5,715387,Closed
353,36979534,2021-03-01,Recurring Deposit,8,52738,Active
2213,36983030,2022-10-14,Recurring Deposit,7,97984,Closed
1225,36983380,2021-08-20,Recurring Deposit,3,742422,Closed
1757,36994551,2020-10-02,Recurring Deposit,9,810773,Active
936,37018872,2020-09-23,Fixed Deposit,3,549100,Closed
3081,37050445,2022-02-22,Fixed Deposit,1,493972,Closed
3003,37058295,2024-10-09,Savings Account,8,5433,Active
3470,37064257,2020-12-17,Current Account,7,551152,Active
830,37083170,2024-07-09,Current Account,5,121226,Closed
370,37153169,2022-01-25,Current Account,5,394522,Active
1432,37159852,2024-09-20,Fixed Deposit,3,356713,Closed
3467,37197311,2020-01-11,Recurring Deposit,8,43645,Closed
3555,37219705,2023-04-11,Recurring Deposit,2,544743,Closed
878,37248252,2020-01-26,Recurring Deposit,5,337734,Closed
258,37249427,2024-06-15,Fixed Deposit,8,206429,Closed
2663,37258959,2021-01-14,Savings Account,7,515703,Closed
4191,37266260,2020-05-19,Recurring Deposit,6,330018,Active
2197,37269624,2020-09-18,Fixed Deposit,8,853063,Closed
1991,37287237,2020-02-20,Recurring Deposit,9,171646,Closed
3142,37307038,2021-10-25,Savings Account,5,181737,Closed
3756,37323267,2021-03-20,Current Account,8,338869,Closed
4901,37324996,2023-05-06,Savings Account,9,550075,Closed
1729,37359832,2020-01-30,Fixed Deposit,2,426727,Closed
1110,37385806,2024-05-27,Savings Account,10,117243,Active
2023,37386444,2024-04-26,Current Account,1,706822,Active
4793,37390284,2024-06-27,Savings Account,2,663055,Closed
1834,37399209,2021-12-25,Fixed Deposit,5,418059,Active
2849,37406435,2022-05-02,Recurring Deposit,6,289569,Closed
4736,37427437,2023-05-17,Savings Account,6,791584,Active
1240,37435603,2024-01-20,Current Account,9,479060,Closed
2763,37472503,2024-10-16,Recurring Deposit,2,221045,Closed
1149,37474847,2020-06-07,Savings Account,5,971223,Closed
2576,37479430,2024-09-01,Savings Account,5,746230,Closed
1547,37482786,2020-09-08,Recurring Deposit,9,889914,Closed
3301,37508972,2023-05-10,Current Account,1,925264,Closed
4733,37547678,2020-05-21,Current Account,10,185039,Closed
4050,37569527,2020-07-01,Current Account,5,607576,Active
2672,37587974,2024-05-08,Savings Account,5,188961,Active
4483,37593285,2021-10-28,Recurring Deposit,7,276714,Active
2490,37600745,2021-01-04,Fixed Deposit,9,899017,Closed
973,37633907,2022-06-22,Recurring Deposit,10,950700,Closed
4768,37639825,2024-04-29,Savings Account,5,686263,Active
3520,37653284,2024-10-25,Recurring Deposit,6,327554,Active
2380,37663707,2023-12-05,Savings Account,6,466197,Closed
3898,37681339,2023-10-15,Recurring Deposit,10,116719,Active
4810,37681981,2023-01-13,Current Account,7,501506,Active
1903,37683464,2021-07-28,Fixed Deposit,10,943894,Active
4101,37687771,2023-06-05,Savings Account,8,822754,Active
988,37698521,2024-07-18,Savings Account,10,219970,Active
3819,37719615,2021-08-27,Fixed Deposit,2,237515,Active
2484,37727245,2022-12-21,Recurring Deposit,7,273375,Active
1725,37757450,2020-10-21,Savings Account,2,359249,Closed
3815,37766215,2020-12-22,Current Account,10,146353,Active
3941,37827407,2024-01-20,Current Account,2,515191,Closed
3352,37876148,2022-01-27,Savings Account,7,295886,Closed
2429,37880490,2023-11-02,Recurring Deposit,3,92300,Active
1204,37895721,2020-03-31,Recurring Deposit,1,125793,Active
185,37898180,2022-02-03,Fixed Deposit,2,984118,Closed
1165,37905513,2022-01-20,Fixed Deposit,3,567445,Closed
874,37917940,2022-12-19,Current Account,9,123832,Active
3042,37935718,2020-04-24,Savings Account,2,779665,Active
4129,37937587,2022-02-11,Recurring Deposit,1,235475,Active
2914,37950053,2024-06-03,Recurring Deposit,3,212334,Closed
3821,37950280,2024-08-10,Savings Account,8,885709,Closed
2665,37952799,2022-12-22,Current Account,4,273249,Active
4516,37974764,2020-11-05,Recurring Deposit,5,119987,Closed
2600,37988506,2020-11-15,Savings Account,6,822529,Closed
411,38000735,2023-03-29,Current Account,8,314767,Closed
3978,38008364,2022-01-08,Current Account,4,723966,Closed
4300,38047424,2020-09-01,Current Account,5,750750,Active
2503,38049598,2023-01-26,Savings Account,7,647524,Active
500,38066975,2020-12-07,Fixed Deposit,8,293833,Closed
